submit_id,user_name,code,problem,lang,verdict,contest_id
78784726,hihiai,"['#include <iostream>\r\n#include <cmath>\r\nusing namespace std;\r\nint main()\r\n{\r\n\tint n;\r\n\tcin>>n;\r\n\tint a[n];\r\n\tint mx=-1;\r\n\tint id=0;\r\n\tfor( int i=0; i<n; i++){\r\n\t\tcin>>a[i];\r\n\t\tif(a[i]>mx){\r\n\t\t\tmx=a[i];\r\n\t\t\tid=i;\r\n\t\t}\r\n\t}\r\n\tint l=0;\r\n\tint ij=id;\r\n\tfor( int i=0; i<n; i++){\r\n\t\tfor( int j=0; j!=id && j!=ij && j<n; j++){\r\n\t\t\tif(a[j]>l){\r\n\t\t\t\tl=a[j];\r\n\t\t\t\tij=j;\r\n\t\t\t}\r\n\t\t}\r\n\t\tif(abs(id-ij)!=1){\r\n\t\t\tcout<<""NO"";\r\n\t\t\treturn 0;\r\n\t\t}\r\n\t\tint s=id-ij;\r\n\t\ta[id]=a[ij];\r\n\t\tif(s+ij<n){\r\n\t\t\ta[ij]=a[ij+s];\r\n\t\t}\r\n\t\telse{\r\n\t\t\ta[ij]=0;\r\n\t\t}\r\n\t}\r\n\tcout<<""YES"";\r\n}']",B - Pillars,GNU C++17,WRONG_ANSWER,1197
78766061,Shieren__Ibrahim,"['#include <bits/stdc++.h>\r\n\r\nusing namespace std;\r\nint a[100100];\r\nint main()\r\n{\r\n  int t;cin>>t;\r\n  for(int q=0;q<t;q++)\r\n  {\r\n      int n;\r\n      cin>>n;\r\n      for(int i=0;i<n;i++)\r\n        cin>>a[i];\r\n      sort(a,a+n);\r\n      cout<<min(a[n-2]-1,n-2)<<endl;\r\n  }\r\n}\r\n']",A - DIY Wooden Ladder,GNU C++14,OK,1197
78748043,chivy_charm,"['#include<bits/stdc++.h>\r\nusing namespace std;\r\n#define ll long long\r\n#define ld long double\r\n\r\nint main()\r\n{\r\n    int n,i,a;\r\n    cin>>n;\r\n    vector<pair <int, int> > v;\r\n    for(i=0;i<n;i++)\r\n    {\r\n        cin>>a;\r\n        v.push_back(make_pair(a,i));\r\n    }\r\n    sort(v.begin(),v.end());\r\nint l=1,r=1;\r\n    for(i=(n-2);i>=0;i--)\r\n    {\r\n       if(v[i].second>v[n-1].second)\r\n       {\r\n           if(abs(v[n-1].second-v[i].second)!=r)\r\n            {cout<<""NO"";return 0;}\r\n            else\r\n            r++;\r\n       }else\r\n       {\r\n           if(abs(v[i].second-v[n-1].second)!=l)\r\n            {cout<<""NO"";return 0;}\r\n            else\r\n            l++;\r\n       }\r\n            \r\n    }\r\n    cout<<""YES"";\r\n    return 0;   \r\n}\r\n']",B - Pillars,GNU C++14,OK,1197
78746818,hihiai,"['#include <iostream>\r\n#include <cmath>\r\nusing namespace std;\r\nint main()\r\n{\r\n\tint n;\r\n\tcin>>n;\r\n\tint a[n];\r\n\tint mx=-1;\r\n\tint id=0;\r\n\tint ch=0;\r\n\tfor( int i=0; i<n; i++){\r\n\t\tcin>>a[i];\r\n\t\tch+=a[i];\r\n\t\tif(a[i]>mx){\r\n\t\t\tmx=a[i];\r\n\t\t\tid=i;\r\n\t\t}\r\n\t}\r\n\tint l=0;\r\n\tint ij=id;\r\n\tfor( int i=0; i<n; i++){\r\n\t\tfor( int j=0; j!=id && j!=ij && j<n; j++){\r\n\t\t\tif(a[j]>l){\r\n\t\t\t\tl=a[j];\r\n\t\t\t\tij=j;\r\n\t\t\t}\r\n\t\t}\r\n\t\tif(abs(id-ij)!=1){\r\n\t\t\tcout<<""NO"";\r\n\t\t\treturn 0;\r\n\t\t}\r\n\t\tint s=id-ij;\r\n\t\ta[id]=a[ij];\r\n\t\tif(s+ij<n){\r\n\t\t\ta[ij]=a[ij+s];\r\n\t\t}\r\n\t\telse{\r\n\t\t\ta[ij]=0;\r\n\t\t}\r\n\t}\r\n\tcout<<""YES"";\r\n}']",B - Pillars,GNU C++17,WRONG_ANSWER,1197
78745971,Brainless_Loco,"['#include<bits/stdc++.h>\r\nusing namespace std;\r\n\r\ntypedef long long ll;\r\ntypedef vector<int> vi;\r\ntypedef vector<ll> vl;\r\ntypedef pair<int,int> pii;\r\ntypedef pair<ll,ll> pll;\r\ntypedef vector<pii> vii;\r\ntypedef vector<pll> vll;\r\n\r\nconst double PI = acos(-1);\r\n#define MOD 1000000007\r\n\r\n#define pb push_back\r\n#define F first\r\n#define S second\r\n#define test int tc; cin>>tc; while(tc--)\r\n#define forn(i,n) for(i=0;i<n;i++)\r\n#define rforn(i,n) for(i=n-1;i>=0;i--)\r\n#define all(a) a.begin(),a.end()\r\n#define rall(a) a.rbegin(),a.rend()\r\n#define sz(x) x.size()\r\n#define el <<\'\\n\'\r\n#define sp <<\' \'\r\n\r\n#define gcd(a,b) __gcd(a,b)\r\n#define lcm(a,b) (abs(a*b)/gcd(a,b))\r\n#define sqr(a) (a*a)\r\n\r\n#define optimize() ios_base::sync_with_stdio(0);cin.tie(0);cout.tie(0);\r\n#define file() freopen(""input.txt"",""r"",stdin);freopen(""output.txt"",""w"",stdout);\r\n\r\nmain()\r\n{\r\n    ///optimize();\r\n    test{\r\n        ll n,i,c=0;\r\n        cin>>n;\r\n        ll a[n];\r\n        for(i=0;i<n;i++) cin>>a[i];\r\n        sort(a,a+n);\r\n        for(i=n-3;i>=0;i--){\r\n            if(c<a[n-2]-1) c++;\r\n            else break;\r\n        }\r\n        cout<<c el;\r\n    }\r\n}\r\n\r\n\r\n\r\n\r\n\r\n///Brainless people are gonna understand this code.\r\n\r\n\r\n\r\n\r\n///Brainless_Loco Terminates Here!\r\n']",A - DIY Wooden Ladder,GNU C++17,OK,1197
78659847,NYMa1,"['#include <bits/stdc++.h>\r\nusing namespace std;\r\nint main(){\r\n    int t; cin >> t;\r\n    while(t--){\r\n        int n; cin >> n;\r\n        vector<int> a(n);\r\n        for(int i = 0 ; i < n ;i++) cin >> a[i];\r\n        sort(a.begin() , a.end());\r\n        cout << min(n-2 , min(a[n-1] , a[n-2]) - 1) << ""\\n"";\r\n    }\r\n    return 0;\r\n}']",A - DIY Wooden Ladder,GNU C++17,OK,1197
78657084,rakin000,"['#include <iostream>\r\n#include <algorithm>\r\n#include <vector>\r\n#include <map>\r\n#include <iomanip>\r\nusing namespace std;\r\n#define FOR(t,i,n) for(t i=(t)0;(i)<(n);(i)++)\r\ntemplate<class T>void printarray(T a,int n){\r\n    FOR(int,i,n) cout << a[i] << "" "" ;\r\n    cout << endl;\r\n}\r\n\r\n\r\nmain(){\r\n    ios_base::sync_with_stdio(false);\r\n    int n;cin >> n;\r\n    int a[n];\r\n    FOR(int,i,n) cin >> a[i] ;\r\n    bool res=1;\r\n    if(a[0]!=n && a[0]>a[1]) res=0;\r\n    if(a[n-1]!=n && a[n-1]>a[n-2]) res=0;\r\n    for(int i=1;i<n-1 && res ;i++){\r\n        if(a[i]==n) continue;\r\n\r\n        if(a[i]>a[i+1]&&a[i]>a[i-1]){\r\n            res = 0;\r\n        }\r\n    }\r\n    if(res) cout << ""YES\\n"";\r\n    else cout << ""NO\\n"" ;\r\n}']",B - Pillars,GNU C++17,OK,1197
78653117,kalaiVanan,"['k = int(input())\r\n# print(b, k)\r\ni=0\r\nwhile i<k:\r\n    a = int(input())\r\n    b=  list(map(int,input().split("" "")))\r\n    b.sort(reverse=True)\r\n    base1=b[0]\r\n    base2=b[1]\r\n    # print(b)\r\n    # print(base1,base2)\r\n\r\n    ans=0\r\n    index=2\r\n    while index<len(b) and ans<=base2+2 and b[index]>base2:\r\n        ans=ans+1\r\n        index=index+1\r\n\r\n    print(min((len(b)-2)-ans,base2-1))\r\n\r\n\r\n    i=i+1']",A - DIY Wooden Ladder,Python 3,OK,1197
78652212,kalaiVanan,"['k = int(input())\r\n# print(b, k)\r\ni=0\r\nwhile i<k:\r\n    a = int(input())\r\n    b=  list(map(int,input().split("" "")))\r\n    b.sort(reverse=True)\r\n    base1=b[0]\r\n    base2=b[1]\r\n    # print(b)\r\n    # print(base1,base2)\r\n\r\n    ans=0\r\n    index=2\r\n    while index<len(b)-2 and index<base2+2 and b[index]>=base2:\r\n        ans=ans+1\r\n        index=index+1\r\n\r\n    print(min((len(b)-2)-ans,base2-1))\r\n\r\n\r\n    i=i+1']",A - DIY Wooden Ladder,Python 3,WRONG_ANSWER,1197
78651849,kalaiVanan,"['k = int(input())\r\n# print(b, k)\r\ni=0\r\nwhile i<k:\r\n    a = int(input())\r\n    b=  list(map(int,input().split("" "")))\r\n    b.sort(reverse=True)\r\n    base1=b[0]\r\n    base2=b[1]\r\n    # print(b)\r\n    # print(base1,base2)\r\n\r\n    ans=0\r\n    index=2\r\n    while index<len(b)-2 and index<base2 and b[index]>=base2:\r\n        ans=ans+1\r\n        index=index+1\r\n\r\n    print(min((len(b)-2)-ans,base2-1))\r\n\r\n\r\n    i=i+1']",A - DIY Wooden Ladder,Python 3,WRONG_ANSWER,1197
