submit_id,user_name,code,problem,lang,verdict,contest_id
78565853,Vivek0507,"['#include <bits/stdc++.h>\r\n# define lli long long int\r\nusing namespace std;\r\nint main()\r\n{\r\n    lli n,i,f=0,c=-1,s,sum=0,zero=0,ans=0,pos=0,neg=0;\r\n    cin>>n;\r\n    lli a[n]={0},pres[n]={0};\r\n    for(i=0;i<n;i++)\r\n    {\r\n        cin>>a[i];\r\n        if(a[i]<0)\r\n        neg++;\r\n        else if(a[i]>0)\r\n        pos++;\r\n        else\r\n        zero++;\r\n    }\r\n    sort(a,a+n);\r\n    //cout<<pos<<"" ""<<neg<<"" ""<<zero<<endl;\r\n    for(i=0;i<n;i++)\r\n    {\r\n        if(neg>2 && neg!=0)\r\n        {\r\n            ans+=c-a[i];\r\n            ans+=c-a[i+1];\r\n            neg-=2;\r\n            i++;\r\n            //cout<<ans<<""last"";\r\n        }\r\n        else if(neg==1 && zero>0)\r\n        {\r\n            ans+=c-a[i];\r\n            ans++;\r\n            neg=0;\r\n            zero--;\r\n            i=i+1;\r\n            //cout<<ans<<""endl"";\r\n        }\r\n        else\r\n        {\r\n            ans+=abs(a[i]-1);\r\n            //cout<<ans<<""one"";\r\n        }\r\n   }\r\n   cout<<ans<<endl;\r\n   return 0;\r\n}']",B - Make Product Equal One,GNU C++14,WRONG_ANSWER,/contest/1206
78561425,hitmanagent1,"['#include <string.h>\r\n#include <stdlib.h>\r\n#include <iostream>\r\n#include <math.h>\r\n#include <algorithm>\r\n#include <set>\r\n\r\nusing namespace std;\r\n\r\n\r\nint main(){\r\n    int n,m;\r\n    cin>>n;\r\n    int A[n]={};\r\n    for(int i=0;i<n;++i) cin>>A[i];\r\n    cin>>m;\r\n    int B[m]={};\r\n    for(int i=0;i<m;++i) cin>>B[i];\r\n    sort(A,A+n);\r\n    sort(B,B+m);\r\n    cout<<A[n-1]<<"" ""<<B[m-1];\r\n\treturn 0;\r\n}\r\n\r\n']",A - Choose Two Numbers,GNU C++17,OK,/contest/1206
78563276,m3n,"['#include <bits/stdc++.h>\r\nusing namespace std;\r\nint main(){\r\n//    freopen("".out"",""w"",stdout);\r\n//    freopen("".in"",""r"",stdin);\r\n\tios_base::sync_with_stdio(0);\r\n    cin.tie(NULL);\r\n    int n;\r\n    cin>>n;\r\n    int x[n]={};\r\n    int s=0;\r\n    int mini=1000000001;\r\n    int ng=0,ps=0,z=0;\r\n    for(int i=0;i<n;i++){\r\n    \tcin>>x[i];\r\n    \tif(x[i]<0)ng++;\r\n    \telse if(x[i]>0)ps++;\r\n    \telse z++;\r\n    \tif(abs(x[i])<mini)mini=abs(x[i]);\r\n\t}\r\n\tsort(x,x+n);\r\n//\tcout<<mini<<endl;\r\n\ts+=z;\r\n\tif(z>0){\r\n\t\tfor(int i=0;i<n;i++){\r\n\t\t\tif(x[i]!=0)s+=abs(x[i])-1;\r\n\t\t}\r\n\t\tcout<<s;\r\n\t}\r\n\telse{\r\n\t\tif(ng%2==1){\r\n\t\t\tbool found=false;\r\n\t\t\tfor(int i=0;i<n;i++){\r\n\t\t\t\tif(abs(x[i])==mini and !found){s+=abs(x[i])+1;found=true;}\r\n\t\t\t\telse s+=abs(x[i])-1;\r\n\t\t\t}\r\n\t\t\tcout<<s;\r\n\t\t}\r\n\t\telse{\r\n\t\t\tfor(int i=0;i<n;i++){\r\n\t\t\tif(x[i]!=0)s+=abs(x[i])-1;\r\n\t\t}\r\n\t\tcout<<s;\r\n\t\t}\r\n\t}\r\n}']",B - Make Product Equal One,GNU C++17,WRONG_ANSWER,/contest/1206
78563297,green_lizard,"['#include<bits/stdc++.h>\r\nusing namespace std;\r\n#define ll long long int\r\nint  main(){\r\n     ll n;cin>>n;\r\n     ll a,z=0,ps=0,ne=0,ns=0;\r\n     for(ll i=0;i<n;i++){\r\n          cin>>a;\r\n          if(a==0){z++;}\r\n          else if(a>0){ps+=a-1;}\r\n          else{ne++;ns+=-a-1;}\r\n     }\r\n     ll ans=ps+z+ns;\r\n     if(ne%2==1&&z==0){ans+=2;}\r\n     cout<<ans;\r\n}\r\n']",B - Make Product Equal One,GNU C++14,OK,/contest/1206
78563405,m3n,"['#include <bits/stdc++.h>\r\nusing namespace std;\r\nint main(){\r\n//    freopen("".out"",""w"",stdout);\r\n//    freopen("".in"",""r"",stdin);\r\n\tios_base::sync_with_stdio(0);\r\n    cin.tie(NULL);\r\n    int n;\r\n    cin>>n;\r\n    int x[n]={};\r\n    long long s=0;\r\n    int mini=1000000001;\r\n    int ng=0,ps=0,z=0;\r\n    for(int i=0;i<n;i++){\r\n    \tcin>>x[i];\r\n    \tif(x[i]<0)ng++;\r\n    \telse if(x[i]>0)ps++;\r\n    \telse z++;\r\n    \tif(abs(x[i])<mini)mini=abs(x[i]);\r\n\t}\r\n\tsort(x,x+n);\r\n//\tcout<<mini<<endl;\r\n\ts+=z;\r\n\tif(z>0){\r\n\t\tfor(int i=0;i<n;i++){\r\n\t\t\tif(x[i]!=0)s+=abs(x[i])-1;\r\n\t\t}\r\n\t\tcout<<s;\r\n\t}\r\n\telse{\r\n\t\tif(ng%2==1){\r\n\t\t\tbool found=false;\r\n\t\t\tfor(int i=0;i<n;i++){\r\n\t\t\t\tif(abs(x[i])==mini and !found){s+=abs(x[i])+1;found=true;}\r\n\t\t\t\telse s+=abs(x[i])-1;\r\n\t\t\t}\r\n\t\t\tcout<<s;\r\n\t\t}\r\n\t\telse{\r\n\t\t\tfor(int i=0;i<n;i++){\r\n\t\t\tif(x[i]!=0)s+=abs(x[i])-1;\r\n\t\t}\r\n\t\tcout<<s;\r\n\t\t}\r\n\t}\r\n}']",B - Make Product Equal One,GNU C++17,OK,/contest/1206
78552586,navneetshukla824,"['#include<iostream>\r\nusing namespace std;\r\nint main()\r\n{\r\n    long long n,i,c=0,cn=0;\r\n    cin>>n;\r\n    long long m[n];\r\n    for(i=0;i<n;i++)\r\n    {\r\n        cin>>m[i];\r\n    }\r\n    for(i=0;i<n;i++)\r\n    {\r\n        if(m[i]<0)\r\n        {\r\n            cn++;\r\n        }\r\n    }\r\n    for(i=0;i<n;i++)\r\n    {\r\n        if(cn%2==0)\r\n        {\r\n            for(i=0;i<n;i++)\r\n            {\r\n                if(m[i]<0)\r\n                {\r\n                    c=c+(-1-m[i]);\r\n                }\r\n                else if(m[i]>0)\r\n                {\r\n                    c=c+m[i]-1;\r\n                }\r\n                else if(m[i]==0)\r\n                {\r\n                    c=c+1;\r\n                }\r\n            }\r\n        }\r\n        else\r\n        {\r\n        if(m[i]<0)\r\n        {\r\n            c=c+(1-m[i]);\r\n        }\r\n        else if(m[i]>0)\r\n        {\r\n            c=c+m[i]-1;\r\n        }\r\n        else if(m[i]==0)\r\n        {\r\n            c=c+1;\r\n        }\r\n    }\r\n    }\r\n    cout<<c<<endl;\r\n}']",B - Make Product Equal One,GNU C++14,WRONG_ANSWER,/contest/1206
78542914,akhila0605,"['n=int(input())\r\na=list(map(int,input().split()))\r\nm=int(input())\r\nb=list(map(int,input().split()))\r\ns=set(a).union(set(b))\r\nflag=0\r\nfor i in range(n):\r\n    for j in range(m):\r\n        if(a[i]+b[j] not in s):\r\n            print(a[i],b[j])\r\n            flag=1\r\n            break \r\n    if(flag==1):\r\n        break']",A - Choose Two Numbers,Python 3,OK,/contest/1206
78532808,ALT000,"['#include<bits/stdc++.h>\r\nusing namespace std;\r\nint main()\r\n{\r\n    long long n,i,x;\r\n    vector<long long>v;\r\n    vector<long long>v2;\r\n    vector<long long>v3;\r\n    cin>>n;\r\n    long long ar[n];\r\n    for(i=0;i<n;i++)\r\n    {\r\n        cin>>x;\r\n        if(x<0)\r\n        {\r\n            v.push_back(x);\r\n        }\r\n        else if(x>0)\r\n        {\r\n            v2.push_back(x);\r\n        }\r\n\r\n        else\r\n        {\r\n            v3.push_back(x);\r\n        }\r\n    }\r\n    long long s1=0,s2=0,s3=0;\r\n    for(i=0;i<v.size();i++)\r\n    {\r\n\r\n      s1+=v[i];\r\n\r\n    }\r\n    for(i=0;i<v2.size();i++)\r\n    {\r\n\r\n      s2+=v2[i];\r\n    }\r\n    long long x1=v.size();\r\n    long long x2=v2.size();\r\n   // cout<<abs(s1)<<endl<<s2<<endl;\r\n\r\n   // long long x3=(abs(s1)-x1)+(s2-x2)+v3.size();\r\n   s1=abs(s1);\r\n   long long x3;\r\n  // cout<<s1<<endl;\r\n   x3=s1+s2+v3.size();\r\n   if(v.size()==1&&v2.size()==0)\r\n   {\r\n       cout<<abs(s1)+1<<endl;\r\n   }\r\n   else{\r\n    if(x3<=2)\r\n    {\r\n\r\n        cout<<x3<<endl;\r\n    }\r\n    else\r\n    {\r\n        cout<<(abs(s1)-x1)+(s2-x2)+v3.size()<<endl;\r\n    }\r\n   }\r\n\r\n}\r\n']",B - Make Product Equal One,GNU C++14,WRONG_ANSWER,/contest/1206
78521448,m_df,"['/*! cf-1206b.cc\n *  2020-04-29\n *  GCC+17\n *  Type (opt):\n *  Notes (opt):\n */\n#include <stdio.h>\n#include <math.h>\nint main(void)\n{\n    long long cur;\n    long long unsigned n, sub, coins;\n\n    coins =0;\n    char joker=-1;\n    scanf(""%lli"", &n);\n    char neg=1;\n    for (int i=0; i<n; i++) {\n        //sub=1;\n        scanf(""%lli"", &cur);\n        if (abs(cur) == 1 )\n            neg*=cur;\n        else {\n            if (cur < 0)\n                neg*=-1;\n            if (cur != 0) {\n                sub=abs(cur)-1;\n                coins+=sub;\n            }\n            else {\n                coins++;\n                joker=1;\n            }\n        }\n    }\n    if (neg==-1 && !joker)\n        coins+=2;\n    printf(""%lld"", coins);\n    return 0;\n}\n/*\n-5 -3 5 3 0\n\n-525187879 0 425880698\n525187878*0*-425880697\n\n*/\n\n\n\n']",B - Make Product Equal One,GNU C++17,WRONG_ANSWER,/contest/1206
78520618,m_df,"['/*! cf-1206b.cc\n *  2020-04-29\n *  GCC+17\n *  Type (opt):\n *  Notes (opt):\n */\n#include <stdio.h>\n#include <math.h>\nint main(void)\n{\n    long long a,n,cur,sub,coins;\n\n    coins =0;\n    scanf(""%lli"", &n);\n    char neg=1;\n    for (int i=0; i<n; i++) {\n        sub=1;\n        scanf(""%lli"", &cur);\n        if (abs(cur) == 1 )\n            neg*=cur;\n        else {\n            if (cur < 0)\n                neg*=-1;\n            if (cur != 0)\n                sub=abs(cur)-1;\n            coins+=sub;\n        }\n    }\n    if (neg==-1)\n        coins+=2;\n    printf(""%lld"", coins);\n    return 0;\n}\n']",B - Make Product Equal One,GNU C++17,WRONG_ANSWER,/contest/1206
78523276,YurBurGer,"['n = int(input())\r\nan = map(int, input().split())\r\nneg = []\r\npos = []\r\nzero = 0\r\nfor e in an:\r\n    if e < 0:\r\n        neg.append(e)\r\n    elif e > 0:\r\n        pos.append(e)\r\n    else:\r\n        zero += 1\r\n\r\ns = sum(pos) - sum(neg) - n +2*zero\r\nif (len(neg) % 2 == 1):\r\n    if zero == 0:\r\n        s += 2\r\nprint(s)']",B - Make Product Equal One,Python 3,OK,/contest/1206
78521861,m_df,"['/*! cf-1206b.cc\n *  2020-04-29\n *  GCC+17\n *  Type (opt):\n *  Notes (opt):\n */\n#include <stdio.h>\n#include <math.h>\nint main(void)\n{\n    long long cur;\n    long long unsigned n, sub, coins=0;\n\n    char joker=0,neg=1;\n    scanf(""%lli"", &n);\n    for (int i=0; i<n; i++) {\n        scanf(""%lli"", &cur);\n        if (abs(cur) == 1 ) {\n            neg*=cur;\n        } else {\n            if (cur < 0) {\n                neg*=-1;\n            }\n            if (cur != 0) {\n                sub=abs(cur)-1;\n                coins+=sub;\n            } else {\n                coins++;\n                joker=1;\n            }\n        }\n    }\n    if (neg==-1 && joker==0) {\n        coins+=2;\n    }\n    printf(""%lld"", coins);\n    return 0;\n}\n']",B - Make Product Equal One,GNU C++17,OK,/contest/1206
