submit_id,user_name,code,problem,lang,verdict,contest_id
79816328,tearing,"['#include <stdio.h>\r\nint main()\r\n{\r\n\tlong long n, m;\r\n\tscanf(""%lld"", &n);\r\n\twhile(scanf(""%lld%lld"", &n, &m) == 2) printf(n - m == 1 ? ""NO\\n"" : ""YES\\n"");\r\n}']",A - Prime Subtraction,GNU C11,OK,1238
79816186,tearing,"['#include <stdio.h>\r\nint main()\r\n{\r\n\tint n, m;\r\n\tscanf(""%d"", &n);\r\n\twhile(scanf(""%d%d"", &n, &m) == 2) printf(n - m == 1 ? ""NO\\n"" : ""YES\\n"");\r\n}']",A - Prime Subtraction,GNU C11,WRONG_ANSWER,1238
79777253,Siabus,"['#include<stdio.h>\r\nint main()\r\n{\r\n    long long int m,n,i,j;\r\n    scanf(""%lld\\n"",&i);\r\n    scanf(""%lld\\n"",&n);\r\n    while(i--)\r\n          {\r\n        scanf(""%lld%lld"",&m,&n);\r\n        if(m%2==0 && n%2==0)\r\n            printf(""YES\\n"");\r\n        else if((m%2==1&& n%2==0) || (m%2==0 && n%2==1))\r\n        {\r\n            if(m-n>=2)\r\n                printf(""YES\\n"");\r\n            else\r\n                printf(""NO\\n"");\r\n        }\r\n        else\r\n            printf(""YES\\n"");\r\n          }\r\n        return 0;\r\n\r\n}\r\n']",A - Prime Subtraction,GNU C11,WRONG_ANSWER,1238
79777131,Siabus,"['#include<stdio.h>\r\nint main()\r\n{\r\n    long long int m,n,i,j;\r\n    scanf(""%lld\\n"",&i);\r\n    scanf(""%lld\\n"",&n);\r\n    while(i--)\r\n          {\r\n        scanf(""%lld%lld"",&m,&n);\r\n        if(m%2==0 && n%2==0)\r\n            printf(""YES\\n"");\r\n        else if((m%2==1&& n%2==0) || (m%2==0 && n%2==1))\r\n        {\r\n            if(m-n>=2)\r\n                printf(""YES\\n"");\r\n            else\r\n                printf(""NO\\n"");\r\n        }\r\n        else\r\n            printf(""NO\\n"");\r\n          }\r\n        return 0;\r\n\r\n}\r\n']",A - Prime Subtraction,GNU C11,WRONG_ANSWER,1238
79776891,Siabus,"['#include<stdio.h>\r\nint main()\r\n{\r\n    int m,i,j;\r\n    long long int n;\r\n    scanf(""%d\\n"",&i);\r\n    scanf(""%lld\\n"",&n);\r\n    while(i--)\r\n          {\r\n        scanf(""%d%d"",&m,&n);\r\n        if(m%2==0 && n%2==0)\r\n            printf(""YES\\n"");\r\n        else if((m%2==1&& n%2==0) || (m%2==0 && n%2==1))\r\n        {\r\n            if(m-n>=2)\r\n                printf(""YES\\n"");\r\n            else\r\n                printf(""NO\\n"");\r\n        }\r\n        else\r\n            printf(""NO\\n"");\r\n          }\r\n        return 0;\r\n\r\n}\r\n']",A - Prime Subtraction,GNU C11,WRONG_ANSWER,1238
79427391,ECE_1810027,"['#include<stdio.h>\r\nmain()\r\n{\r\n    long long int t;\r\n    scanf(""%lli"",&t);\r\n    long long int x[t],y[t];\r\n    long long int i;\r\n    for(i=0;i<t;i++)\r\n    {\r\n        scanf(""%lli %lli"",&x[i],&y[i]);\r\n    }\r\n     for(i=0;i<t;i++)\r\n     {\r\n         long long int a =x[i]-y[i];\r\n          long long int b,c=0;\r\n//                prlong long intf(""Enter a number\\n"");\r\n//                scanf(""%lli"",&a);\r\n                for(b=1;b<=sqrt(a);b=b+1)\r\n                {\r\n                                if(a%b==0)\r\n                                {c=c+1;}\r\n                                if(c>1)\r\n                                {break;}\r\n                }\r\n                if(c>1 && c<2||a==1)\r\n                                {printf(""NO\\n"");}\r\n                else{printf(""YES\\n"");}\r\n\r\n\r\n     }\r\n\r\n}\r\n']",A - Prime Subtraction,GNU C11,TIME_LIMIT_EXCEEDED,1238
79427170,ECE_1810027,"['#include<stdio.h>\r\nmain()\r\n{\r\n    int t;\r\n    scanf(""%d"",&t);\r\n    int x[t],y[t];\r\n    int i;\r\n    for(i=0;i<t;i++)\r\n    {\r\n        scanf(""%d %d"",&x[i],&y[i]);\r\n    }\r\n     for(i=0;i<t;i++)\r\n     {\r\n         int a =x[i]-y[i];\r\n          int b,c=0;\r\n//                printf(""Enter a number\\n"");\r\n//                scanf(""%d"",&a);\r\n                for(b=1;b<=sqrt(a);b=b+1)\r\n                {\r\n                                if(a%b==0)\r\n                                {c=c+1;}\r\n                                if(c>1)\r\n                                {break;}\r\n                }\r\n                if(c>1 && c<2||a==1)\r\n                                {printf(""NO\\n"");}\r\n                else{printf(""YES\\n"");}\r\n\r\n\r\n     }\r\n\r\n}\r\n']",A - Prime Subtraction,GNU C11,WRONG_ANSWER,1238
79130825,akash_xlr8,"['#include<stdio.h>\r\nint main()\r\n{\r\n    int t;\r\n    scanf(""%d"",&t);\r\n    while(t--)\r\n    {\r\n        long long int n,m,a;\r\n        scanf(""%lld %lld"",&n,&m);\r\n        a= n-m;\r\n        if(a==1)printf(""no \\n"");\r\n        else printf(""yes \\n"");\r\n    }\r\n  \r\n    return 0;\r\n}']",A - Prime Subtraction,GNU C11,OK,1238
79130623,akash_xlr8,"['#include<stdio.h>\r\nint main()\r\n{\r\n    int t;\r\n    scanf(""%d"",&t);\r\n    while(t--)\r\n    {\r\n        long long int n,m,a;\r\n        scanf(""%lld %lld"");\r\n        a= n-m;\r\n        if(a==1)printf(""no"");\r\n        else printf(""yes"");\r\n    }\r\n  \r\n    return 0;\r\n}']",A - Prime Subtraction,GNU C11,WRONG_ANSWER,1238
79128132,uchia_itachi,"['#include <bits/stdc++.h>\r\n#define ll long long int\r\n// #define mod 1e9+7\r\n#define inf 3e18+1\r\n#define all(v) (v).begin(),(v).end() \r\n#define N 200005\r\nusing namespace std;\r\nll mod=1000000007;\r\nint main()\r\n{\r\n    // added the two lines below \r\n    ios_base::sync_with_stdio (false); \r\n    cin.tie(NULL);\r\n    cout.tie(0);    \r\n    #ifndef ONLINE_JUDGE    \r\n    freopen(""input.txt"",""r"",stdin);\r\n    freopen(""output.txt"",""w"",stdout);\r\n    //freopen(""error.tx t"",""w"",stderr); \r\n    #endif\r\n    ll test=1;cin>>test;\r\n    while(test--){\r\n        ll x,y;\r\n        cin>>x>>y;\r\n        if(x-y>1){\r\n            cout<<""YES""<<endl;\r\n            \r\n        }\r\n        else cout<<""NO""<<endl;\r\n        \r\n    }\r\n    return 0;\r\n    \r\n}']",A - Prime Subtraction,GNU C11,COMPILATION_ERROR,1238
