submit_id,user_name,code,problem,lang,verdict,contest_id
78520244,M.FRy,"['#include <bits/stdc++.h>\r\n#define F first\r\n#define S second\r\nusing namespace std;\r\ntypedef long long ll;\r\nconst int N=1e5+4,M=1e7+5, OO = 0x3f3f3f3f;\r\nconst ll mod=1e9+7;\r\nll powmod(ll a,ll b){ll res=1;a%=mod;assert(b>=0);for(; b; b>>=1){if(b&1)res=res*a%mod;a=a*a%mod;}return res;}\r\nll gcd(ll a, ll b){if(!b)  return a;return gcd(b, a%b);}\r\nll lcm(ll a, ll b){return a/__gcd(a, b)*b;}\r\n\r\nstring s;\r\n\r\nint main()\r\n{\r\n#ifndef ONLINE_JUDGE\r\n    //freopen(""out.txt"",""w"",stdout);\r\n#endif\r\n    cin>>s;int a=0;\r\n    for (int i=0;i<s.size();i++)if (s[i]==\'1\')\ta++;\t\r\n    int cnt=1;\r\n    __int128 x=0;\r\n\tx=pow(2,s.size()-1);\r\n\twhile(1){\r\n\t\tx/=4;\r\n\t\tif (x<=0)\tbreak;\r\n\t\tcnt++;\r\n\t}\r\n\tif (a<=1)\tcnt--;\r\n\tcout<<cnt<<endl;\r\n    return 0;\r\n}\r\n']",A - BowWow and the Timetable,GNU C++17 (64),WRONG_ANSWER,/contest/1204
78509660,Mahim_1703003,"['#include<iostream>\r\n#include<string>\r\n#include<algorithm>\r\n#include<cmath>\r\nusing namespace std;\r\nint main()\r\n{\r\n    ios::sync_with_stdio(0);\r\n    cin.tie(0);\r\n    cout.tie(0);\r\n    string s;\r\n    int i,x;\r\n    long long int sum=0,power,carry;\r\n    cin>>s;\r\n    reverse(s.begin(),s.end());\r\n    for(i=0;i<=s.size()-1;i++)\r\n    {\r\n        x = s[i] - \'0\';\r\n        carry = x*pow(2,i);\r\n        sum = sum + carry;\r\n    }\r\n    power = ceil((log2(sum*1.0)));\r\n    power = ceil((power*1.0) / 2.0);\r\n    cout<<power<<""\\n"";\r\n    return 0;\r\n}\r\n']",A - BowWow and the Timetable,GNU C++17,WRONG_ANSWER,/contest/1204
78494824,saisrirammortha,"['#include <bits/stdc++.h>\r\ntypedef long long ll;\r\nusing namespace std;\r\nvoid solution(ll n,vector<ll> v)\r\n{\r\n\treturn;\r\n}\r\nint main()\r\n{\r\n\tios_base::sync_with_stdio(false);\r\n\tcin.tie(NULL);\r\n\tll t;\r\n\tt=1;\r\n\t// cin>>t;\r\n\twhile(t--)\r\n\t{\r\n\t\tstring s;\r\n\t\tcin>>s;\r\n\t\tll l=s.length();\r\n\t\tif (l==1 && s==""1"")\r\n\t\t\tcout<<1<<endl;\r\n\t\telse if (l==0 && s==""0"")\r\n\t\t\tcout<<0<<endl;\r\n\t\telse\r\n\t\t{\r\n\t\t\tll g=0;\r\n\t\t\tfor (ll i=l-1;i>0;i--)\r\n\t\t\t{\r\n\t\t\t\tif (s[i]==\'1\')\r\n\t\t\t\t{\r\n\t\t\t\t\tg=1;\r\n\t\t\t\t\tbreak;\r\n\t\t\t\t}\r\n\t\t\t}\r\n\t\t\tif (g==1)\r\n\t\t\t\tl=((l-1)/2)+1;\r\n\t\t\telse\r\n\t\t\t\tl=(l-1)/2;\r\n\t\t\tcout<<l;\r\n\t\t}\r\n\r\n\r\n\r\n\t}\r\n\t\r\n\t\r\n}\r\n\r\n']",A - BowWow and the Timetable,GNU C++17,WRONG_ANSWER,/contest/1204
78490001,unknownnnnnnn,"['#include <bits/stdc++.h>\r\n#define rep(i,a,n) for (int i=a;i<n;i++)\r\n#define rev(i,a,n) for (int i=a;i>n;i--)\r\n#define repi(it,v) for (auto it=v.begin();it!=v.end();it++)\r\n#define revi(it,v) for (auto it=v.rbegin();it!=v.rend();it++)\r\n//gen\r\n#define pii pair<int,int>\r\n#define fr first\r\n#define sc second\r\n#define mpr make_pair\r\n#define all(v) v.begin(),v.end() \r\n#define init(a,i) memeset(a,i,sizeof(a)) \r\n//vec\r\n#define vi vector <int>\r\n#define vc vector <char>\r\n#define pb push_back\r\n//set\r\n#define si set <int>\r\n#define in insert\r\n\r\n#define endl ""\\n""\r\n//var\r\n#define L 1000000007\r\n#define mod 100007\r\n\r\n#define io ios_base::sync_with_stdio(false);cin.tie(0);cout.tie(0);\r\n //type\r\n#define int long long\r\n \r\nusing namespace std;\r\nsigned main()\r\n{\r\n   io;\r\n  string s;\r\n  cin>>s;\r\n  int num=0,x,count=0;\r\n  int l=s.size();\r\n  rep(i,0,l)\r\n    if (s[i]==\'1\')   num+=pow(2,l-1-i);\r\n  \r\n  x=(float)log(num)/(float)log(4);\r\n\r\n  cout<<x;\r\n  return 0;\r\n}']",A - BowWow and the Timetable,GNU C++17,WRONG_ANSWER,/contest/1204
78488713,anshul_190601,"['#include<iostream>\n#include<math.h>\nusing namespace std;\nint main(int argc, char *argv[])\n{\n\tint a,b,c;\n\tcin>>a>>b>>c;\n\tint min[a], max[a];\n\tfor(int i=0; i<b; i++)\n\t{\n\t\tmin[i]=pow(2,i);\n\t}\n\tfor(int i=b;i<a;i++)\n\t{\n\t\tmin[i]=1;\n\t}\n\tfor(int i=0; i<c; i++)\n\t{\n\t\tmax[i]=pow(2,i);\n\t}\n\tfor(int i=c; i<a; i++)\n\t{\n\t\tmax[i]=2;\n\t}\n\tlong long maxu=0,minu=0;\n\tfor(int i=0; i<a; i++)\n\t{\n\t\tmaxu+=max[i];\n\t\tminu+=min[i];\n\t}\n\tcout<<minu<<"" ""<<maxu;\n}']",B - Mislove Has Lost an Array,GNU C++17,WRONG_ANSWER,/contest/1204
78478607,Exuberance,"['      #include<iostream>\r\n        #include<bits/stdc++.h>\r\n        #define ll long long\r\n        using namespace std;\r\n      int main()\r\n        {\r\n                          ios_base::sync_with_stdio(false);\r\n                            cin.tie(0);\r\n                            cout.tie(0);\r\n                           /* \tfreopen(""input.txt"", ""r"", stdin);\r\n\tfreopen(""output.txt"", ""w"", stdout);*/\r\nstring s;\r\ncin>>s;\r\nll sum=0,j=s.size(),count=0;\r\nll ans=0;\r\n    for(int i=0;i<s.length();i++)\r\n    {\r\n        if(s[i]==\'1\')\r\n        {\r\n            count++;\r\n            \r\n        }\r\n        if(count>1)\r\n        {\r\n        \r\n            break;\r\n        }\r\n    }\r\n    if(j%2==0)\r\n    {\r\n        cout<<j/2<<endl;\r\n        \r\n    }\r\n    else \r\n    {\r\n    if(count==1||count==0)\r\n    cout<<(j-1)/2<<endl;\r\n    else\r\n    cout<<j/2+1<<endl;\r\n    }\r\n\r\n\r\n\r\n\r\n\treturn 0;\r\n                            \r\n                            \r\n                            \r\n                            \r\n                                     \r\n        \r\n        }']",A - BowWow and the Timetable,GNU C++14,OK,/contest/1204
78478632,dsomani125,"['/******************************************************************************\r\n\r\n                              Online C++ Compiler.\r\n               Code, Compile, Run and Debug C++ program online.\r\nWrite your code in this editor and press ""Run"" button to compile and execute it.\r\n\r\n*******************************************************************************/\r\n\r\n#include <bits/stdc++.h>\r\n\r\nusing namespace std;\r\n\r\nint main()\r\n{\r\n    //int t;\r\n    //cin>>t;\r\n    //while(t--)\r\n    //{\r\n        int n,l,r;\r\n        cin>>n>>l>>r;\r\n        long long int min=0;\r\n        long long int max=0;\r\n        vector<int> v1(n);\r\n        vector<int> v2(n);\r\n        long long int count=1;\r\n        long long int c=0;\r\n        \r\n        for(int i=0;i<n-l+1;i++)\r\n        {\r\n            v1[i]=1;\r\n        }\r\n        for(int i=n-l+1;i<n;i++)\r\n        {\r\n            v1[i]=pow(2,count);\r\n            count++;\r\n        }\r\n        \r\n        for(int i=0;i<n;i++)\r\n        {\r\n            min+=v1[i];\r\n        }\r\n        \r\n        for(int i=0;i<r-1;i++)\r\n        {\r\n            v2[i]=pow(2,c);\r\n            c++;\r\n        }\r\n        for(int i=r;i<=n;i++)\r\n        {\r\n            v2[i-1]=pow(2,c);\r\n        }\r\n        \r\n        for(int i=0;i<n;i++)\r\n        {\r\n            max+=v2[i];\r\n        }\r\n        \r\n        cout<<min<<"" ""<<max<<""\\n"";\r\n    //}\r\n    return 0;\r\n}\r\n']",B - Mislove Has Lost an Array,GNU C++14,OK,/contest/1204
78480700,krishna369,"['n,x,y=map(int,input().split())\r\nl=[1]*n\r\nfor i in range(1,x):\r\n    l[i]=l[i-1]*2\r\nxx=sum(l)\r\nl=[1]*n\r\nfor i in range(1,y):\r\n    l[i]=l[i-1]*2\r\nfor i in range(y,n):\r\n    l[i]=l[i-1]*2\r\nprint(xx,sum(l))\r\n']",B - Mislove Has Lost an Array,PyPy 3,WRONG_ANSWER,/contest/1204
78480836,krishna369,"['n,x,y=map(int,input().split())\r\nl=[1]*n\r\nfor i in range(1,x):\r\n    l[i]=l[i-1]*2\r\nxx=sum(l)\r\nl=[1]*n\r\nfor i in range(1,y):\r\n    l[i]=l[i-1]*2\r\nfor i in range(y,n):\r\n    l[i]=l[i-1]\r\nprint(xx,sum(l))\r\n']",B - Mislove Has Lost an Array,PyPy 3,OK,/contest/1204
78478367,dsomani125,"['/******************************************************************************\r\n\r\n                              Online C++ Compiler.\r\n               Code, Compile, Run and Debug C++ program online.\r\nWrite your code in this editor and press ""Run"" button to compile and execute it.\r\n\r\n*******************************************************************************/\r\n\r\n#include <bits/stdc++.h>\r\n\r\nusing namespace std;\r\n\r\nint main()\r\n{\r\n    //int t;\r\n    //cin>>t;\r\n    //while(t--)\r\n    //{\r\n        int n,l,r;\r\n        cin>>n>>l>>r;\r\n        long long int min=0;\r\n        long long int max=0;\r\n        vector<int> v1(n);\r\n        vector<int> v2(n);\r\n        long long int count=1;\r\n        long long int int c=0;\r\n        \r\n        for(int i=0;i<n-l+1;i++)\r\n        {\r\n            v1[i]=1;\r\n        }\r\n        for(int i=n-l+1;i<n;i++)\r\n        {\r\n            v1[i]=2*count;\r\n            count++;\r\n        }\r\n        \r\n        for(int i=0;i<n;i++)\r\n        {\r\n            min+=v1[i];\r\n        }\r\n        \r\n        for(int i=0;i<r-1;i++)\r\n        {\r\n            v2[i]=pow(2,c);\r\n            c++;\r\n        }\r\n        for(int i=r;i<=n;i++)\r\n        {\r\n            v2[i-1]=pow(2,c);\r\n        }\r\n        \r\n        for(int i=0;i<n;i++)\r\n        {\r\n            max+=v2[i];\r\n        }\r\n        \r\n        cout<<min<<"" ""<<max<<""\\n"";\r\n    //}\r\n    return 0;\r\n}\r\n']",B - Mislove Has Lost an Array,GNU C++14,COMPILATION_ERROR,/contest/1204
78472503,Sterling7,"['#include<iostream>\r\n#include<cstring>\r\n#include<cstdio>\r\n#include<vector>\r\n#include<algorithm>\r\n\r\nusing namespace std;\r\n\r\n#define LL long long\r\n#define fgx cerr<<""------------------""<<endl;\r\n#define dgx cerr<<""==================""<<endl;\r\n#define prt(x) cerr<<#x<<"": ""<<x<<endl;\r\n\r\ninline int read(){\r\n\tint x=0,f=1;char c=getchar();\r\n\tfor(;!isdigit(c);c=getchar()) if(c==\'-\') f=-1;\r\n\tfor(;isdigit(c);c=getchar()) x=x*10+c-\'0\';\r\n\treturn x*f;\r\n}\r\nconst int MAXN = 100010;\r\n\r\nint dp[MAXN+1][2]; char s[MAXN+1],ans[MAXN+1];\r\n\r\nint main(){\r\n\tscanf(""%s"",s+1);\r\n\tint N=strlen(s+1);\r\n\tdp[0][0]=dp[0][1]=0;\r\n\tfor(int i=1;i<=N;i++){\r\n\t\tdp[i][0]=dp[i-1][0]+(s[i]==\'0\');\r\n\t\tdp[i][1]=max(dp[i-1][1],dp[i-1][0])+(s[i]==\'1\');\r\n\t}\r\n\tif(dp[N][0]>=dp[N][1]){\r\n\t\tfor(int i=1;i<=N;i++) printf(""%c"",s[i]); printf(""\\n"");\r\n\t\treturn 0;\r\n\t}\r\n\tint now=dp[N][1]-dp[N][0];\r\n\tfor(int i=N;i>=1;i--)\r\n\t\tif(s[i]==\'0\') ans[i]=\'0\';\r\n\t\telse{\r\n\t\t\tif(dp[i][1]-dp[i][0]==now&&now) --now,ans[i]=\'1\';\r\n\t\t\telse ans[i]=\'0\'; \r\n\t\t}\r\n\tfor(int i=1;i<=N;i++) printf(""%c"",ans[i]); printf(""\\n"");\r\n\treturn 0;\r\n}\r\n']",D2 - Kirk and a Binary String (hard version),GNU C++11,WRONG_ANSWER,/contest/1204
78468828,Sterling7,"['#include<iostream>\r\n#include<cstring>\r\n#include<cstdio>\r\n#include<vector>\r\n#include<algorithm>\r\n\r\nusing namespace std;\r\n\r\n#define LL long long\r\n#define fgx cerr<<""------------------""<<endl;\r\n#define dgx cerr<<""==================""<<endl;\r\n#define prt(x) cerr<<#x<<"": ""<<x<<endl;\r\n\r\ninline int read(){\r\n\tint x=0,f=1;char c=getchar();\r\n\tfor(;!isdigit(c);c=getchar()) if(c==\'-\') f=-1;\r\n\tfor(;isdigit(c);c=getchar()) x=x*10+c-\'0\';\r\n\treturn x*f;\r\n}\r\nconst int MAXN = 110;\r\n\r\nchar s[MAXN+1]; int N,fr,ans;\r\ninline bool cmp(int x,int y){\r\n\tif(y==-1) return false;\r\n\tif(x>y) return true; \r\n\tfor(int i=x+1;i<=N;i++)\r\n\t\tif(s[i]==\'1\') return true;\r\n\treturn false;\r\n}\r\n\r\nint main(){\r\n\tscanf(""%s"",s+1);\r\n\tN=strlen(s+1),fr=-1;\r\n\tfor(int i=1;i<=N;i++)\r\n\t\tif(s[i]==\'1\'){\r\n\t\t\tfr=i; break;\r\n\t\t}\r\n\tfor(int i=N;i>=1;i--)\r\n\t\tif(i%2==N%2&&cmp(i,fr)) ++ans;\r\n\tprintf(""%d\\n"",ans); \r\n\treturn 0;\r\n}\r\n']",A - BowWow and the Timetable,GNU C++11,OK,/contest/1204
