submit_id,user_name,code,problem,lang,verdict,contest_id
78772078,ducnhannguyen2410,"['#include <bits/stdc++.h>\r\n\r\nusing namespace std;\r\ndouble h,l;\r\nint main()\r\n{\r\n    ios::sync_with_stdio(false);\r\n    cin.tie(0);\r\n    cout.tie(0);\r\n    cin>>h>>l;\r\n    double ans=(h*h+l*l)/2/h-h;\r\n    cout<<setprecision(10)<<fixed<<ans;\r\n    return 0;\r\n}\r\n']",B - Water Lily,GNU C++14,OK,1199
78771720,ducnhannguyen2410,"['#include <bits/stdc++.h>\r\n\r\nusing namespace std;\r\nint h,l;\r\nint main()\r\n{\r\n    ios::sync_with_stdio(false);\r\n    cin.tie(0);\r\n    cout.tie(0);\r\n    cin>>h>>l;\r\n    double ans=(h*h+l*l);\r\n    ans/=2;\r\n    ans/=h;\r\n    ans-=h;\r\n    cout<<setprecision(10)<<fixed<<ans;\r\n    return 0;\r\n}\r\n']",B - Water Lily,GNU C++14,WRONG_ANSWER,1199
78764208,SHA_75,"['#include <bits/stdc++.h>\r\n#include<math.h>\r\nusing namespace std;\r\nint main ()\r\n{\r\n   int ans,b,h,L;\r\n   double a;\r\n   cin>>h>>L;\r\n\r\n   a=(pow(L,2)+pow(h,2))/(2.0*h);\r\n\r\n  printf(""%.8lf\\n"",a-h);\r\n\r\n    return 0;\r\n}\r\n']",B - Water Lily,GNU C++11,OK,1199
78759394,ppaarsa,"['#include <iostream>\r\n#include<iomanip>\r\nusing namespace std;\r\n \r\nint main()\r\n{\r\n\tdouble a, b;\r\n\tcin >> a >> b;\r\n\tsize_t save_prec = cout.precision();\r\n    cout <<setprecision(13) <<fixed<< (b*b - a*a) / (2*a);\r\n}\r\n\r\n\r\n']",B - Water Lily,GNU C++11,OK,1199
78759293,ppaarsa,"['#include <iostream>\r\n#include<iomanip>\r\nusing namespace std;\r\n \r\nint main()\r\n{\r\n\tdouble a, b;\r\n\tcin >> a >> b;\r\n\tsize_t save_prec = cout.precision();\r\n    cout <<setprecision(13) <<fixed<< (b*b - a*a) / 2*a;\r\n}\r\n\r\n\r\n\r\n']",B - Water Lily,GNU C++11,WRONG_ANSWER,1199
78758790,duttalakshay1498,"['#include<bits/stdc++.h>\r\nusing namespace std;\r\n\r\nmain()\r\n{\r\n\tdouble h,l;\r\n\tcin>>h>>l;\r\n\tdouble ans=((l*l)-(h*h))/(2*h);\r\n\tcout<<setprecision(13)<<ans;\r\n}\r\n']",B - Water Lily,GNU C++11,OK,1199
78758520,duttalakshay1498,"['#include<bits/stdc++.h>\r\nusing namespace std;\r\n\r\nmain()\r\n{\r\n\tdouble h,l;\r\n\tcin>>h>>l;\r\n\tdouble ans=((l*l)-(h*h))/(2*h);\r\n\tcout<<ans;\r\n}\r\n']",B - Water Lily,GNU C++11,WRONG_ANSWER,1199
78677375,afrojasmrity01,"['#include<stdio.h>\r\nint main()\r\n{\r\n    long long h,l,a,b;\r\n    scanf(""%lld %lld"",&h,&l);\r\n    double s;\r\n    a=(l*l)-(h*h);\r\n    b=(2*h);\r\n    s=(double)a/(double)b;\r\n    printf(""%0.12lf"",s);\r\n    return 0;\r\n}\r\n']",B - Water Lily,GNU C11,WRONG_ANSWER,1199
78657283,JARVIS1729,"['#include<bits/stdc++.h>\r\nusing namespace std;\r\n\r\n#define int long long int\r\n#define fi first\r\n#define se second\r\n#define pb push_back\r\n#define mp make_pair\r\n#define all(a) (a).begin(),(a).end()\r\n#define lb lower_bound\r\n#define ub upper_bound\r\n#define srt(a) sort(a.begin(),a.end())\r\ntypedef vector<int> vi;\r\ntypedef vector<vi> vvi;\r\ntypedef pair<int,int> pii;\r\n#define mxe(a) *max_element(a.begin(),a.end())\r\n#define mne(a) *min_element(a.begin(),a.end())\r\n#define endl \'\\n\'\r\n#define INF 1000000007\r\n#define mod 998244353\r\n#define INF64 1e18\r\n\r\n/*template<int D, typename T>\r\nstruct Vec : public vector<Vec<D - 1, T>> {\r\n  static_assert(D >= 1, ""Vector dimension must be greater than zero!"");\r\n  template<typename... Args>\r\n  Vec(int n = 0, Args... args) : vector<Vec<D - 1, T>>(n, Vec<D - 1, T>(args...)) {\r\n  }\r\n};\r\ntemplate<typename T>\r\nstruct Vec<1, T> : public vector<T> {\r\n  Vec(int n = 0, const T& val = T()) : vector<T>(n, val) {\r\n  }\r\n};*/\r\n/*ll power(ll a,ll b){\r\n  ll res=1;\r\n  while(b>0){\r\n    if(b&1)(res*=a)%=mod;\r\n    (a*=a)%=mod;\r\n    b>>=1;\r\n  }\r\n  return res;\r\n}*/\r\n\r\nvoid solve(){\r\n  int n,x,y;cin>>n>>x>>y;\r\n  vi a(n);\r\n  for(int i=0;i<n;i++)\r\n    cin>>a[i];\r\n  int j=0;\r\n  for(int i=0;i<n;i++){\r\n    if(a[i]<a[j])\r\n      j=i;\r\n    if(i-j>=y)break;\r\n  }\r\n cout<<j+1;\r\n}\r\n\r\nint32_t main(){\r\n  #ifndef ONLINE_JUDGE\r\n   freopen(""input.txt"",""r"",stdin);\r\n   freopen(""output.txt"",""w"",stdout);\r\n  #endif\r\n  \r\n  ios_base::sync_with_stdio(false);\r\n  cin.tie(0);cout.tie(0);\r\n\r\n  int T;\r\n  //cin>>T;\r\n  T=1;\r\n  while(T--){\r\n    solve();\r\n  }\r\n}']",A - City Day,GNU C++17,OK,1199
78657061,JARVIS1729,"['#include<bits/stdc++.h>\r\nusing namespace std;\r\n\r\n#define int long long int\r\n#define fi first\r\n#define se second\r\n#define pb push_back\r\n#define mp make_pair\r\n#define all(a) (a).begin(),(a).end()\r\n#define lb lower_bound\r\n#define ub upper_bound\r\n#define srt(a) sort(a.begin(),a.end())\r\ntypedef vector<int> vi;\r\ntypedef vector<vi> vvi;\r\ntypedef pair<int,int> pii;\r\n#define mxe(a) *max_element(a.begin(),a.end())\r\n#define mne(a) *min_element(a.begin(),a.end())\r\n#define endl \'\\n\'\r\n#define INF 1000000007\r\n#define mod 998244353\r\n#define INF64 1e18\r\n\r\n/*template<int D, typename T>\r\nstruct Vec : public vector<Vec<D - 1, T>> {\r\n  static_assert(D >= 1, ""Vector dimension must be greater than zero!"");\r\n  template<typename... Args>\r\n  Vec(int n = 0, Args... args) : vector<Vec<D - 1, T>>(n, Vec<D - 1, T>(args...)) {\r\n  }\r\n};\r\ntemplate<typename T>\r\nstruct Vec<1, T> : public vector<T> {\r\n  Vec(int n = 0, const T& val = T()) : vector<T>(n, val) {\r\n  }\r\n};*/\r\n/*ll power(ll a,ll b){\r\n  ll res=1;\r\n  while(b>0){\r\n    if(b&1)(res*=a)%=mod;\r\n    (a*=a)%=mod;\r\n    b>>=1;\r\n  }\r\n  return res;\r\n}*/\r\n\r\nvoid solve(){\r\n  int n,x,y;cin>>n>>x>>y;\r\n  vi a(n);\r\n  for(int i=0;i<n;i++)\r\n    cin>>a[i];\r\n  int j=0;\r\n  for(int i=1;i<n;i++){\r\n    if(a[i]<a[j])\r\n      j=i;\r\n    if(i-j>=y)break;\r\n  }\r\n cout<<j+1;\r\n}\r\n\r\nint32_t main(){\r\n  #ifndef ONLINE_JUDGE\r\n   freopen(""input.txt"",""r"",stdin);\r\n   freopen(""output.txt"",""w"",stdout);\r\n  #endif\r\n  \r\n  ios_base::sync_with_stdio(false);\r\n  cin.tie(0);cout.tie(0);\r\n\r\n  int T;\r\n  //cin>>T;\r\n  T=1;\r\n  while(T--){\r\n    solve();\r\n  }\r\n}']",A - City Day,GNU C++17,WRONG_ANSWER,1199
