submit_id,user_name,code,problem,lang,verdict,contest_id
79952945,_vivek29_,"['#include<stdio.h>\r\nint main ()\r\n{\r\n    int n,t,i,s,a,b,k,c,j;\r\n    scanf(""%d"",&t);\r\n    for(i=1;i<=t;i++)\r\n    {\r\n        scanf(""%d%d%d"",&a,&b,&c);\r\n        s=0;\r\n        if(b==0)\r\n        {\r\n            s=0;    //printf(""%d"",s);\r\n        }\r\n        for(j=b,k=c;j>=1,k>=2;j=j-1,k=k-2)\r\n        {\r\n            if(b>=1 && c>=2)\r\n            {s=s+3;\r\n            b=b-1;c=c-2;}\r\n            else\r\n                break;\r\n        }\r\n         for(j=a,k=b;j>=1,k>=2;j=j-1,k=k-2)\r\n        {\r\n            if(a>=1 && b>=2)\r\n            {s=s+3;\r\n            a=a-1;b=b-2;}\r\n            else\r\n                break;\r\n        }\r\n        printf(""%d\\n"",s);\r\n    }\r\n}']",A - Stones,GNU C11,OK,1236
79952306,_vivek29_,"['#include<stdio.h>\r\nmain()\r\n{\r\n\tlong long int a,b,c,d[100],i,j,k,n,temp=0;\r\n\tscanf(""%lld"",&n);\r\n\t\r\n\tfor(k=0;k<n;k++)\r\n\t{\r\n\t\tscanf(""%lld %lld %lld"",&a,&b,&c);\r\n\t\twhile(b>=1)\r\n\t\t{\r\n\t\tif(a>=1&&b>=2)\r\n\t\t{\r\n\t\ttemp=temp+3;\r\n\t\ta=a-1;b=b-2;\r\n    \t}\r\n\t\tif(b>=1&&c>=2)\r\n\t\t{\r\n\t\ttemp=temp+3;\r\n\t\tb=b-1;c=c-2;\r\n     \t}\r\n\t    }\r\n\td[k]=temp;\r\n\ttemp=0;\r\n}\r\nfor(j=0;j<n;j++)\r\n{\r\nprintf(""%lld\\n"",d[j]);\r\n}\t\r\n}']",A - Stones,GNU C11,TIME_LIMIT_EXCEEDED,1236
79063440,Looser7,"['#include<stdio.h>\r\nint main(){\r\n    int t,i,a,b,c,count;\r\n    scanf(""%d"",&t);\r\n    for(i=1;i<=t;i++){\r\n        scanf(""%d %d %d"",&a,&b,&c);\r\n        count=0;\r\n        while(c>1&&b>0){\r\n            b--;c-=2;count+=3;\r\n        }\r\n        while(b>1&&a>0){\r\n            a--;b-=2;count+=3;\r\n        }\r\n        printf(""%d\\n"",count);\r\n    }\r\n\r\n\r\n    return 0;\r\n}\r\n']",A - Stones,GNU C11,OK,1236
79063058,Looser7,"['#include<stdio.h>\r\nint main(){\r\n    int t,i,a,b,c,count;\r\n    scanf(""%d"",&t);\r\n    for(i=1;i<=t;i++){\r\n        scanf(""%d %d %d"",&a,&b,&c);\r\n        count=0;\r\n        while(c>1&&b>0){\r\n            b--;c-=2;count+=3;\r\n        }\r\n        while(b>1&&a>1){\r\n            a--;b-=2;count+=3;\r\n        }\r\n        printf(""%d\\n"",count);\r\n    }\r\n\r\n\r\n    return 0;\r\n}\r\n']",A - Stones,GNU C11,WRONG_ANSWER,1236
78797188,mrittunjoysarkerakash,"['#include<stdio.h>\r\nint main()\r\n{\r\n\tint t;\r\n\tscanf(""%d"",&t);\r\n\twhile(t--){\r\n\t\tint a,b,c,ans=0;\r\n\t\tscanf(""%d%d%d"",&a,&b,&c);\r\n\t\tif(2*b>c){\r\n\t\t\tb=b-c/2;\r\n\t\t\tans+=(c/2)*3;\r\n\t\t}else{\r\n\t\t\tans+=3*b;\r\n\t\t\tb=0;\r\n\t\t}\r\n\t\tif(2*a>b){\r\n\t\t\ta=a-b/2;\r\n\t\t\tans+=(b/2)*3;\r\n\t\t}else{\r\n\t\t\tans+=3*a;\r\n\t\t}\r\n\t\tprintf(""%d\\n"",ans);\r\n\t}\r\n}\r\n']",A - Stones,GNU C11,OK,1236
78797032,mrittunjoysarkerakash,"['#include<stdio.h>\r\nint main()\r\n{\r\n\tint t;\r\n\tscanf(""%d"",&t);\r\n\twhile(t--){\r\n\t\tint a,b,c,ans=0;\r\n\t\tscanf(""%d%d%d"",&a,&b,&c);\r\n\t\tif(2*b>c){\r\n\t\t\tb=b-c/2;\r\n\t\t\tans+=(c/2)*3;\r\n\t\t}else{\r\n\t\t\tans+=3*b;\r\n\t\t}\r\n\t\tif(2*a>b){\r\n\t\t\ta=a-b/2;\r\n\t\t\tans+=(b/2)*3;\r\n\t\t}else{\r\n\t\t\tans+=3*a;\r\n\t\t}\r\n\t\tprintf(""%d\\n"",ans);\r\n\t}\r\n}\r\n']",A - Stones,GNU C11,WRONG_ANSWER,1236
78559494,neel1102,"['#include<stdio.h>\r\nint main(){\r\n    int t;\r\n    scanf(""%d"",&t);\r\n    for(int i=0;i<t;i++){\r\n        int a,b,c,cnt=0;\r\n        scanf(""%d %d %d"",&a,&b,&c);\r\n        while(c>1&&b>0){\r\n            c-=2;\r\n            b--;\r\n            cnt+=3;\r\n        }\r\n        while(b>1&&a>0){\r\n            b-=2;\r\n            a--;\r\n            cnt+=3;\r\n        }\r\n        printf(""%d\\n"",cnt);\r\n    }\r\n}']",A - Stones,GNU C11,OK,1236
78444237,MNnazrul,"['#include<stdio.h>\r\nint main()\r\n{\r\n    int n,m,p,t,a,b,c,min,min1,max;\r\n    scanf(""%d"",&t);\r\n    while(t--)\r\n    {\r\n        scanf(""%d %d %d"",&a,&b,&c);\r\n        c=c/2;\r\n        if(c<b) min=c;\r\n        else min=b;\r\n        min1=(b-min)/2;\r\n        if(min1<a) max=min1;\r\n        else  max=a;\r\n        m=3*(min+max);\r\n        printf(""%d\\n"",m);\r\n    }\r\n\r\n    return 0;\r\n}\r\n']",A - Stones,GNU C11,OK,1236
78418051,NeethuG,"['#include<stdio.h>\r\nint main(){\r\n    int t,x,y,z;\r\n    scanf(""%d"", &t);\r\n    while(t--){\r\n        int s=0;\r\n        scanf(""%d%d%d"", &x, &y, &z);\r\n        while(y>=1 && z>=2){\r\n            s+=3;\r\n            y=y-1;\r\n            z=z-2;\r\n        }\r\n        while(y>=2 && x>=1){\r\n            s+=3;\r\n            y=y-2;\r\n            x=x-1;\r\n        }\r\n        printf(""%d\\n"", s);\r\n    }\r\n}']",A - Stones,GNU C11,OK,1236
78384446,rishitabhopal,"['#include<stdio.h>\r\nint main()\r\n{\r\n    int t,a,b,c,f=0;\r\n    scanf(""%d"",&t);\r\n    int sum[t];\r\n    for(int i=0;i<t;i++)\r\n    {\r\n        scanf(""%d %d %d"",&a,&b,&c);\r\n        while(c!=0)\r\n        {\r\n            while(b!=0)\r\n            {\r\n                while(a!=0)\r\n                {\r\n                    a=a-1;\r\n                    b=b-2;\r\n                    f=f+3;\r\n                }\r\n                b=b-1;\r\n                c=c-2;\r\n                f=f+3;\r\n\r\n            }\r\n        }\r\n        sum[i]=f;\r\n\r\n    }\r\n    for(int i=0;i<t;i++)\r\n    {\r\n        printf(""%d"",sum[i]);\r\n    }\r\n    return 0;\r\n}\r\n\r\n\r\n']",A - Stones,GNU C11,TIME_LIMIT_EXCEEDED,1236
